//X Y Z Nx Ny Nz
0.56537235 -1.23377049 0.73769987 0.503777 -0.862632 0.045547
0.65628046 -1.15916419 0.58102572 0.659967 -0.751283 -0.004151
0.61166185 -1.19578159 0.41704965 0.584600 -0.809989 -0.046486
0.67833698 -1.14106286 0.29539621 0.633537 -0.773712 0.001374
0.55796754 -1.23984742 1.54002142 0.542985 -0.839653 0.012248
0.57148468 -1.22875416 1.32534623 0.621147 -0.783664 -0.006886
0.62833434 -1.18209898 0.62663352 0.628881 -0.777500 0.001376
0.59447753 -1.20988452 1.17940187 0.635584 -0.771880 0.015299
0.59320319 -1.21093035 1.34248745 0.621147 -0.783664 -0.006886
0.54719257 -1.24629283 1.26042640 0.612029 -0.790824 -0.004126
0.54466456 -1.24764407 0.72360843 0.503777 -0.862632 0.045547
0.47777185 -1.28339899 1.07653356 0.471891 -0.881656 -0.001322
0.49065596 -1.27651227 1.58823848 0.491076 -0.871091 0.006690
0.51010340 -1.26611733 1.65566707 0.496272 -0.868141 0.006688
0.54977661 -1.24491155 0.56256247 0.540811 -0.828255 0.146686
0.43855840 -1.30435896 1.49097097 0.460413 -0.887656 -0.009288
0.43197456 -1.30787814 1.75602496 0.440356 -0.897799 -0.006572
0.54859751 -1.24554181 1.49161148 0.508951 -0.860786 -0.004029
0.49078417 -1.27644372 1.06855500 0.471891 -0.881656 -0.001322
0.52988911 -1.25554168 0.74775177 0.503777 -0.862632 0.045547
0.45421246 -1.29599178 1.54584301 0.464590 -0.885501 -0.006618
0.53816503 -1.25111818 1.61144996 0.535582 -0.843988 0.028913
0.48704702 -1.27844131 1.83917260 0.538984 -0.840140 -0.060513
0.50311655 -1.26985192 0.74390352 0.503777 -0.862632 0.045547
0.44933650 -1.29859805 1.99400032 0.445431 -0.894875 0.028090
0.40732712 -1.32105255 1.94415712 0.362705 -0.931755 -0.016661
0.39140117 -1.32956505 0.92078054 0.401691 -0.915752 -0.006458
0.38527092 -1.33284175 0.68261302 0.349075 -0.936449 -0.034779
0.49930853 -1.27188742 0.34285620 0.471891 -0.881656 -0.001322
0.44048291 -1.30333042 0.29427901 0.438291 -0.898824 -0.003925
0.38935867 -1.33065689 1.67929876 0.362371 -0.931992 0.008900
0.42380753 -1.31224358 0.37566608 0.445626 -0.895195 0.006573
0.40947142 -1.31990635 1.59008765 0.422438 -0.906345 0.009155
0.43466622 -1.30643940 0.90723372 0.419243 -0.906797 -0.044201
0.39355493 -1.32841384 1.09049308 0.391242 -0.919877 -0.027479
0.42814735 -1.30992377 0.95596266 0.395324 -0.918045 0.030207
0.52101904 -1.26028287 0.36460277 0.518815 -0.854757 0.014901
0.43944031 -1.30388772 0.27770764 0.438291 -0.898824 -0.003925
0.45339593 -1.29642808 0.61790156 0.467762 -0.883845 -0.003975
0.40996510 -1.31964242 1.09972548 0.391242 -0.919877 -0.027479
0.42612219 -1.31100631 0.25395805 0.426730 -0.904355 -0.006525
0.43062437 -1.30859983 0.50514364 0.421606 -0.906778 0.001297
0.33979219 -1.34723592 1.66598928 0.339721 -0.940277 0.021630
0.26182920 -1.37088585 1.71195078 0.238278 -0.971072 -0.015566
0.34268636 -1.34635794 1.18852437 0.317710 -0.948148 -0.008721
0.28869399 -1.36273646 1.12299490 0.315450 -0.948843 -0.013715
0.33725074 -1.34800684 0.86291075 0.390709 -0.920308 -0.019471
0.37570867 -1.33634067 0.53126055 0.346810 -0.937289 0.034810
0.33722275 -1.34801531 1.63353717 0.313202 -0.949587 -0.013726
0.35575908 -1.34239233 0.79689413 0.303658 -0.952774 0.003688
0.36769709 -1.33877099 2.00757694 0.362705 -0.931755 -0.016661
0.31624287 -1.35437953 1.59957588 0.306607 -0.951836 -0.001231
0.21557678 -1.38491642 2.02962327 0.200115 -0.979755 -0.005784
0.37188151 -1.33750165 1.38758337 0.329786 -0.943519 0.031833
0.24387607 -1.37633193 1.57114351 0.224618 -0.971692 0.073218
0.29719535 -1.36015761 1.95874190 0.305673 -0.951953 -0.018715
0.31031588 -1.35617745 1.22257996 0.291258 -0.956644 0.001219
0.36438292 -1.33977640 1.48155403 0.398867 -0.916739 0.022232
0.29127747 -1.36195278 1.96702123 0.305673 -0.951953 -0.018715
0.30972028 -1.35635817 1.06526756 0.313934 -0.949306 -0.016260
0.27127227 -1.36802089 0.37416270 0.283219 -0.959055 -0.001216
0.22541767 -1.38193059 0.67612422 0.237183 -0.971377 0.013111
0.34767184 -1.34484565 0.42197090 0.341172 -0.939808 -0.019024
0.29965267 -1.35941207 0.75954449 0.292621 -0.956221 -0.003673
0.23777717 -1.37818146 0.57239032 0.291258 -0.956644 -0.001219
0.27692077 -1.36630726 0.22672676 0.288787 -0.957298 0.013518
0.24431300 -1.37619913 1.10107970 0.291258 -0.956644 0.001219
0.21919721 -1.38381779 1.05782068 0.291258 -0.956644 -0.001219
0.25838810 -1.37192976 1.39688742 0.262347 -0.964401 0.033255
0.33825892 -1.34770083 0.23620123 0.334824 -0.937774 0.092043
0.26659328 -1.36944008 0.36935467 0.283219 -0.959055 -0.001216
0.26859960 -1.36883163 0.55130839 0.291258 -0.956644 -0.001219
0.21050662 -1.38645422 1.52645445 0.195169 -0.980518 0.022205
0.24393660 -1.37631285 0.39604694 0.283879 -0.958853 -0.003655
0.27641094 -1.36646211 0.47618407 0.288352 -0.957524 -0.001217
0.25885174 -1.37178898 1.29751980 0.214739 -0.976411 -0.022542
0.21362191 -1.38550866 0.51345247 0.189371 -0.981707 0.019750
0.14648843 -1.39591706 0.75864458 0.014626 -0.988970 -0.147389
0.17812903 -1.39280105 1.41705811 0.167527 -0.985788 -0.012536
0.11671444 -1.39884949 1.21908331 0.097074 -0.995277 -0.001067
0.17298013 -1.39330828 1.51872802 0.134846 -0.990726 0.016716
0.12892991 -1.39764690 1.98551047 0.127151 -0.991779 0.014374
0.12536287 -1.39799809 1.62269902 0.126056 -0.992008 -0.005481
0.13659468 -1.39689171 1.31169927 0.185703 -0.982239 -0.026863
0.18973137 -1.39165783 0.38298267 0.195224 -0.980742 -0.005776
0.13606934 -1.39694345 1.46217835 0.105638 -0.994304 0.014158
0.10539558 -1.39996469 1.94101250 0.097074 -0.995277 -0.001067
0.14208582 -1.39635122 1.91761327 0.127151 -0.991779 0.014374
0.10273650 -1.40022624 1.32210708 0.097074 -0.995277 -0.001067
0.08133829 -1.40233409 2.02326584 0.127151 -0.991779 0.014374
0.14802603 -1.39576602 1.72986412 0.209222 -0.977553 -0.024823
0.14201355 -1.39635813 1.44885874 0.146741 -0.989098 -0.012322
0.09312087 -1.40117347 1.47680593 0.105634 -0.994271 0.016335
0.18881887 -1.39174771 0.31275859 0.189804 -0.981622 -0.019795
0.04681236 -1.40573418 0.22413987 0.057136 -0.998323 -0.009350
0.04991050 -1.40542912 1.50909257 0.097074 -0.995277 -0.001067
0.00867937 -1.40949011 1.61924422 0.002973 -0.999936 0.010901
0.09589827 -1.40089965 0.52115607 0.126057 -0.992018 0.003288
0.00742897 -1.40961325 1.47737825 0.094759 -0.995500 0.001065
0.03446759 -1.40695012 0.82711256 0.043140 -0.994423 -0.096235
0.03030702 -1.40735996 1.60172915 0.094759 -0.995500 0.001065
0.01448689 -1.40891802 1.80553389 -0.069985 -0.997548 0.001045
0.06474228 -1.40396833 0.63845503 -0.007187 -0.998999 -0.044149
0.09941851 -1.40055299 0.21234480 0.079282 -0.996838 0.005285
0.02086916 -1.40828943 0.68348098 -0.007020 -0.999794 -0.019053
0.08399471 -1.40207207 0.33308226 0.081554 -0.996655 0.005296
0.02860483 -1.40752757 0.82189989 0.043140 -0.994423 -0.096235
0.07456907 -1.40300047 0.49827462 0.126057 -0.992018 0.003288
-0.00736433 -1.40961969 0.32918042 0.052667 -0.998599 -0.005163
-0.06440365 -1.40400195 0.94062692 -0.097074 -0.995277 -0.001067
-0.07351816 -1.40310431 1.94553423 -0.097074 -0.995277 0.001067
-0.04318361 -1.40609193 1.31563020 0.046957 -0.998609 -0.024000
-0.10963505 -1.39954734 2.02769804 -0.045513 -0.998111 -0.041279
-0.05231964 -1.40519214 1.71254921 -0.081212 -0.996696 -0.001055
-0.00121217 -1.41022563 1.75682116 -0.069985 -0.997548 0.001045
-0.01691243 -1.40867925 0.33900213 0.052667 -0.998599 -0.005163
-0.00425867 -1.40992558 1.54210782 -0.027509 -0.999505 -0.015283
-0.05552760 -1.40487623 1.73892820 -0.087863 -0.996132 0.001059
-0.08462009 -1.40201092 1.11488855 -0.097074 -0.995277 0.001067
-0.12112202 -1.39841592 1.60722256 -0.111859 -0.993695 0.007602
-0.03416279 -1.40698040 0.79398185 -0.006937 -0.999936 0.008919
-0.03650845 -1.40674937 1.84816623 -0.068047 -0.997668 0.005234
-0.16427509 -1.39416587 1.80234933 -0.166045 -0.986102 -0.005648
-0.17464937 -1.39314342 0.51556563 -0.227781 -0.973677 -0.008262
-0.17474248 -1.39313424 0.32516420 -0.223552 -0.974304 -0.027496
-0.12733126 -1.39780378 0.23398113 -0.097074 -0.995277 -0.001067
-0.18635079 -1.39199114 0.83278942 -0.240197 -0.969410 0.050503
-0.17853409 -1.39276135 1.48882687 -0.187267 -0.982292 0.005744
-0.16986319 -1.39361501 0.87971461 -0.195969 -0.974853 0.106098
-0.18536672 -1.39208806 1.04365337 -0.097074 -0.995277 0.001067
-0.18188921 -1.39243031 0.42666492 -0.243934 -0.969785 0.003570
-0.03170480 -1.40722227 0.25605226 -0.050156 -0.997783 -0.043753
-0.18622817 -1.39200377 1.78112996 -0.246171 -0.969226 0.001189
-0.06217284 -1.40422165 0.64066112 -0.052439 -0.994111 -0.094837
-0.16709617 -1.39388740 0.53466868 -0.227781 -0.973677 -0.008262
-0.10995997 -1.39951527 1.04739928 -0.097074 -0.995277 -0.001067
-0.02101328 -1.40827537 0.24801132 0.001012 -0.999298 -0.037461
-0.25284255 -1.37361157 1.46475589 -0.280324 -0.959898 0.003641
-0.27052799 -1.36824691 1.83174062 -0.244495 -0.969632 -0.005963
-0.19629376 -1.39076507 0.64435494 -0.188810 -0.981576 0.029318
-0.29872531 -1.35969293 1.23420131 -0.294859 -0.955540 0.001223
-0.21105196 -1.38628829 0.63556635 -0.280333 -0.959553 -0.025934
-0.22039831 -1.38345373 1.90776634 -0.251274 -0.967826 -0.013225
-0.24702954 -1.37537456 0.65874898 -0.291258 -0.956644 -0.001219
-0.23602153 -1.37871373 0.58474743 -0.280333 -0.959553 -0.025934
-0.24526060 -1.37591147 1.33835316 -0.291258 -0.956644 -0.001219
-0.31148285 -1.35582316 1.63995576 -0.294171 -0.955752 0.001221
-0.34297580 -1.34627020 2.01533484 -0.378117 -0.923247 0.068141
-0.21564707 -1.38489485 1.68783236 -0.223287 -0.974666 -0.012996
-0.23538336 -1.37890744 0.67919862 -0.291258 -0.956644 -0.001219
-0.23401661 -1.37932217 0.84949875 -0.236207 -0.970530 0.047731
-0.25627792 -1.37256956 1.73248339 -0.263116 -0.964758 0.003604
-0.21655698 -1.38461888 1.57180047 -0.222785 -0.974833 0.008251
-0.23545098 -1.37888730 1.33067846 -0.291258 -0.956644 -0.001219
-0.37302935 -1.33715343 1.25976861 -0.364074 -0.931264 0.014052
-0.37982637 -1.33509159 0.67702758 -0.328245 -0.944491 -0.013834
-0.35764933 -1.34181881 1.06429601 -0.378186 -0.925729 -0.001273
-0.33794373 -1.34779632 1.43239236 -0.330552 -0.943158 -0.034459
-0.31240726 -1.35554266 0.66121233 -0.305890 -0.952066 -0.001228
-0.30114621 -1.35895872 1.11600423 -0.347293 -0.937563 0.019082
-0.33943665 -1.34734356 0.95151305 -0.291258 -0.956644 0.001219
-0.25445837 -1.37312102 0.40212807 -0.250127 -0.968195 -0.005984
-0.26580763 -1.36967838 0.28095713 -0.259828 -0.965594 -0.010877
-0.31020069 -1.35621202 0.94547200 -0.291258 -0.956644 0.001219
-0.28164977 -1.36487281 0.61465192 -0.291258 -0.956644 -0.001219
-0.33032477 -1.35010743 1.13110006 -0.369382 -0.929206 -0.011503
-0.36089906 -1.34083307 0.60400867 -0.309560 -0.950879 0.001233
-0.35263994 -1.34333837 1.46834457 -0.297430 -0.949940 -0.095649
-0.32367474 -1.35212469 0.25443339 -0.326867 -0.940902 0.088664
-0.33721149 -1.34801841 1.46039939 -0.297430 -0.949940 -0.095649
-0.38782316 -1.33147764 1.24675930 -0.362378 -0.932010 0.006358
-0.41620165 -1.31630898 2.01498866 -0.374219 -0.927190 -0.016718
-0.43725383 -1.30505633 1.11764419 -0.399807 -0.916599 -0.001286
-0.43506190 -1.30622792 1.10145867 -0.399807 -0.916599 -0.001286
-0.52735531 -1.25689602 1.80515420 -0.584336 -0.811502 -0.004105
-0.41625810 -1.31627882 1.16905844 -0.380869 -0.924226 -0.027298
-0.39022747 -1.33019245 0.52702171 -0.432006 -0.901862 -0.003915
-0.38594380 -1.33248210 1.71384048 -0.389901 -0.920272 0.032820
-0.44687891 -1.29991162 1.08490717 -0.399807 -0.916599 -0.001286
-0.42789814 -1.31005704 1.89605021 -0.471891 -0.881656 -0.001322
-0.40331352 -1.32319784 1.99302185 -0.374219 -0.927190 -0.016718
-0.51429343 -1.26387775 1.71161258 -0.544228 -0.838848 -0.012276
-0.42745572 -1.31029356 1.37772262 -0.414926 -0.909696 0.017016
-0.45059580 -1.29792488 0.87958467 -0.476155 -0.879361 0.001326
-0.41391543 -1.31753099 0.64383125 -0.344872 -0.938608 0.008843
-0.44186544 -1.30259132 1.31038117 -0.450887 -0.892572 0.003944
-0.52155542 -1.25999618 0.80001509 -0.506098 -0.862391 0.012146
-0.47726038 -1.28367233 0.38713074 -0.471891 -0.881656 0.001322
-0.55210400 -1.24366760 0.28487605 -0.620025 -0.781145 0.073367
-0.44907936 -1.29873550 0.44559303 -0.471891 -0.881656 -0.001322
-0.48571646 -1.27915251 0.44104436 -0.471891 -0.881656 -0.001322
-0.48493293 -1.27957129 0.91054094 -0.500602 -0.865652 -0.006710
-0.46259993 -1.29150856 0.90801919 -0.476155 -0.879361 0.001326
-0.41956154 -1.31451297 0.39185473 -0.471891 -0.881656 0.001322
-0.44387838 -1.30151546 0.37706196 -0.471891 -0.881656 0.001322
-0.55252689 -1.24344158 1.56215525 -0.629553 -0.776026 -0.038027
-0.41807979 -1.31530511 0.29800835 -0.408890 -0.912538 -0.009086
-0.54596657 -1.24694812 1.96271360 -0.619033 -0.785217 -0.015233
-0.51202244 -1.26509166 0.53576839 -0.471891 -0.881656 -0.001322
-0.52194899 -1.25978577 0.37994182 -0.471891 -0.881656 -0.001322
-0.49040323 -1.27664745 0.94036901 -0.507740 -0.860831 -0.034214
-0.55213118 -1.24365306 1.01925099 -0.513033 -0.857792 -0.031466
-0.55926532 -1.23878229 0.90914798 -0.500602 -0.865652 -0.006710
-0.64915687 -1.16501033 1.99744189 -0.659251 -0.751630 0.020995
-0.58699191 -1.21602774 0.90556180 -0.515275 -0.856998 -0.006727
-0.64725393 -1.16657209 2.04203987 -0.660598 -0.750361 0.023843
-0.57655215 -1.22459543 1.78541088 -0.593906 -0.804334 -0.017997
-0.67190713 -1.14633977 1.89751458 -0.683141 -0.730254 -0.006928
-0.64849162 -1.16555631 1.71947348 -0.633537 -0.773712 0.001374
-0.56707501 -1.23237312 0.76480412 -0.662488 -0.672254 0.330430
-0.62365019 -1.18594313 1.85358787 -0.618487 -0.785794 0.001371
-0.57462162 -1.22617972 1.57524681 -0.631887 -0.775059 -0.001377
-0.59158641 -1.21225715 2.02784491 -0.624185 -0.781265 -0.004134
-0.64577711 -1.16778409 1.93156517 -0.643551 -0.765342 0.009688
-0.63060910 -1.18023217 1.56207263 -0.631887 -0.775059 -0.001377
-0.65758830 -1.15809083 0.73392868 -0.633537 -0.773712 -0.001374
-0.64571208 -1.16783738 0.23079734 -0.631887 -0.775059 0.001377
-0.65748960 -1.15817189 0.50390196 -0.633537 -0.773712 0.001374
-0.67273921 -1.14565682 1.17587078 -0.729579 -0.652129 0.206017
-0.70477903 -1.11936247 1.93024206 -0.681775 -0.731560 -0.001383
-0.67780268 -1.14150143 0.47624633 -0.633537 -0.773712 -0.001374
-0.63106894 -1.17985475 0.41579863 -0.633537 -0.773712 -0.001374
-0.67986375 -1.13980985 1.47217715 -0.704306 -0.709863 0.006946
-0.67654288 -1.14253533 0.37843183 -0.697242 -0.716726 0.012525
-0.69157851 -1.13019586 0.34799182 -0.686096 -0.727510 -0.001380
-0.67878318 -1.14069676 1.58519506 -0.673238 -0.738435 0.038268
-0.67519069 -1.14364505 1.59452772 -0.678632 -0.734372 0.012541
-0.69408643 -1.12813783 0.26748919 -0.705591 -0.708386 -0.018164
-0.68298620 -1.13724744 1.35421705 -0.727572 -0.685996 -0.006929
-0.69313955 -1.12891471 1.75526834 -0.633537 -0.773712 0.001374
-0.69246167 -1.12947118 0.76065838 -0.668824 -0.738766 -0.083057
-0.77859849 -1.03033984 1.83937919 -0.793715 -0.608099 0.015237
-0.75694942 -1.05671918 1.33406687 -0.747327 -0.664444 -0.004144
-0.73497045 -1.08350050 1.54978454 -0.737038 -0.675735 0.012539
-0.74895573 -1.06645942 1.15729809 -0.751283 -0.659967 -0.004151
-0.70899761 -1.11514831 1.14419258 -0.721437 -0.686316 0.092192
-0.74538332 -1.07081246 1.94002056 -0.744964 -0.666987 -0.012532
-0.76540810 -1.04641223 2.04205036 -0.773712 -0.633537 0.001374
-0.76438534 -1.04765856 1.20332944 -0.773712 -0.633537 -0.001374
-0.79420841 -1.01131916 1.61796236 -0.773712 -0.633537 0.001374
-0.73325336 -1.08559275 1.42745638 -0.740862 -0.671622 -0.006924
-0.73147309 -1.08776200 0.94131660 -0.773712 -0.633537 0.001374
-0.77733004 -1.03188539 1.83523846 -0.793715 -0.608099 0.015237
-0.78274244 -1.02529037 1.42813909 -0.789761 -0.613339 -0.009648
-0.72768235 -1.09238100 2.00108504 -0.699723 -0.713802 0.029566
-0.75662440 -1.05711520 1.65436101 -0.737050 -0.675513 0.020979
-0.75522387 -1.05882180 1.47466600 -0.765161 -0.643838 -0.001379
-0.78450054 -1.02314818 1.21742272 -0.800146 -0.599766 0.006862
-0.76116157 -1.05158663 0.59538591 -0.773712 -0.633537 -0.001374
-0.81645554 -0.98421109 0.30653527 -0.803760 -0.594084 -0.032150
-0.79657114 -1.00844014 1.05171418 -0.805702 -0.592307 -0.004104
-0.76748711 -1.04387903 0.84286916 -0.773712 -0.633537 0.001374
-0.81197929 -0.98966533 0.54836649 -0.813416 -0.581406 -0.017953
-0.80470079 -0.99853414 0.68387222 -0.773712 -0.633537 -0.001374
-0.81260061 -0.98890829 0.57622874 -0.828358 -0.559997 -0.015061
-0.74555933 -1.07059801 0.66360223 -0.768018 -0.640246 0.015277
-0.74439436 -1.07201743 0.32982004 -0.754091 -0.656519 0.018120
-0.78498894 -1.02255309 0.96963775 -0.808584 -0.588186 -0.015152
-0.82425666 -0.97470546 0.62287307 -0.820311 -0.571313 0.026283
-0.76333034 -1.04894412 0.92729497 -0.773712 -0.633537 0.001374
-0.79808104 -1.00660026 1.08815134 -0.803435 -0.595391 0.001369
-0.79284823 -1.01297665 0.37860814 -0.794495 -0.607231 0.006885
-0.77234304 -1.03796196 0.50165188 -0.773712 -0.633537 0.001374
-0.84570348 -0.93928707 1.34440088 -0.831055 -0.554502 -0.043299
-0.87355167 -0.88718671 1.20923078 -0.881656 -0.471891 -0.001322
-0.86482733 -0.90350878 1.33467984 -0.881656 -0.471891 -0.001322
-0.88801986 -0.86011863 1.86497653 -0.881656 -0.471891 0.001322
-0.90132773 -0.83522135 1.67425835 -0.932685 -0.360672 -0.003797
-0.90817392 -0.82241297 1.85408950 -0.881656 -0.471891 0.001322
-0.84333843 -0.94371170 1.91433239 -0.842992 -0.535433 -0.051726
-0.83791482 -0.95385861 1.47279465 -0.833807 -0.550784 0.037459
-0.84219772 -0.94584584 0.38160399 -0.857729 -0.514100 -0.001342
-0.85062295 -0.93008339 1.00122058 -0.848492 -0.529123 -0.009473
-0.85022676 -0.93082452 1.99398160 -0.822215 -0.568802 -0.020659
-0.85471636 -0.92242515 0.99163181 -0.847634 -0.529943 -0.026018
-0.84418893 -0.94212049 1.14131260 -0.828389 -0.560018 0.012323
-0.84809500 -0.93481284 1.20297289 -0.833613 -0.548690 0.063473
-0.84314543 -0.94407278 0.39054504 -0.857729 -0.514100 -0.001342
-0.84604323 -0.93865132 0.43463585 -0.855828 -0.517259 -0.001344
-0.86192024 -0.90894765 0.24703731 -0.849273 -0.527558 -0.020448
-0.91925567 -0.80168051 1.73417747 -0.938926 -0.344063 0.006302
-0.89708811 -0.84315318 1.29620981 -0.896759 -0.442471 0.006565
-0.90929228 -0.82032061 0.89956772 -0.926359 -0.374986 0.035277
-0.91032195 -0.81839436 0.97485960 -0.910357 -0.405362 0.083256
-0.87683547 -0.88104326 0.61639822 -0.865181 -0.501457 0.001337
-0.87023318 -0.89339519 0.49104396 -0.870425 -0.492212 0.009388
-0.89015096 -0.85613167 0.73581290 -0.903336 -0.428590 -0.017144
-0.87793052 -0.87899435 0.95698702 -0.881656 -0.471891 -0.001322
-0.87121427 -0.89155966 0.74312627 -0.881656 -0.471891 0.001322
-0.91407901 -0.81136531 0.83418643 -0.916295 -0.400146 -0.016944
-0.89477390 -0.84748268 1.44554162 -0.888291 -0.459279 0.001316
-0.90521532 -0.82794809 1.28674090 -0.903359 -0.428867 -0.003911
-0.89947474 -0.83868796 0.40832892 -0.881656 -0.471891 -0.001322
-0.91489613 -0.80983669 1.63526297 -0.932685 -0.360672 -0.003797
-0.93754381 -0.74798483 1.33869076 -0.943635 -0.325794 -0.058409
-0.93721998 -0.74905235 0.64382327 -0.956644 -0.291258 0.001219
-0.95485175 -0.69092762 1.35499632 -0.956644 -0.291258 -0.001219
-0.94860929 -0.71150649 0.96989453 -0.946656 -0.322186 0.006220
-0.93296063 -0.76309371 0.65581805 -0.939808 -0.341172 0.019024
-0.94363642 -0.72790003 0.87808192 -0.946828 -0.321446 0.013758
-0.95377409 -0.69448024 1.79184473 -0.950104 -0.311733 0.011178
-0.92533535 -0.78823119 0.83455223 -0.936167 -0.351535 -0.003780
-0.93484473 -0.75688267 0.74831283 -0.935854 -0.352366 -0.003789
-0.94246417 -0.73176450 1.70732772 -0.938282 -0.345683 0.011396
-0.95206708 -0.70010757 1.34508717 -0.956644 -0.291258 -0.001219
-0.93698800 -0.74981719 1.61196184 -0.936775 -0.349543 -0.016524
-0.95447892 -0.69215667 1.56346798 -0.956644 -0.291258 -0.001219
-0.93506241 -0.75616503 0.56926143 -0.956644 -0.291258 0.001219
-0.92810690 -0.77909458 1.40463889 -0.933859 -0.357621 -0.003791
-0.97608119 -0.62094271 1.99482620 -0.992533 -0.121736 0.007677
-0.97164291 -0.63557380 1.23651600 -0.956644 -0.291258 -0.001219
-0.96968865 -0.64201623 0.99212027 -0.956644 -0.291258 -0.001219
-0.96164155 -0.66854429 0.64652967 -0.967446 -0.252430 -0.018117
-0.96878344 -0.64500040 0.90476727 -0.956644 -0.291258 -0.001219
-0.96666747 -0.65197581 1.08136082 -0.956644 -0.291258 0.001219
